Start time          	End time            	Location	Type		Place
2012-12-01 16:48:18		2012-12-01 16:48:59		Door		PIR			Living
2012-12-01 16:49:12		2012-12-01 16:49:15		Door		PIR			Kitchen
2012-12-01 16:52:23		2012-12-01 16:52:25		Door		PIR			Kitchen
2012-12-01 16:53:06		2012-12-01 16:53:09		Door		PIR			Living
2012-12-01 18:28:31		2012-12-01 18:28:39		Door		PIR			Living
2012-12-01 18:28:53		2012-12-01 18:28:57		Door		PIR			Kitchen
2012-12-01 18:29:30		2012-12-01 18:29:43		Fridge		Magnetic	Kitchen
2012-12-01 18:45:40		2012-12-01 18:45:43		Door		PIR			Kitchen
2012-12-01 18:47:13		2012-12-01 18:47:16		Door		PIR			Living
2012-12-01 18:50:25		2012-12-01 18:50:28		Door		PIR			Living
2012-12-01 18:52:00		2012-12-01 18:52:57		Toilet		Flush		Bathroom
2012-12-01 18:52:14		2012-12-01 18:52:17		Door		PIR			Living
2012-12-01 18:53:45		2012-12-01 20:36:06		Seat		Pressure	Living
2012-12-01 20:36:44		2012-12-01 20:36:46		Door		PIR			Living
2012-12-01 20:45:04		2012-12-01 20:45:07		Door		PIR			Living
2012-12-01 21:00:00		2012-12-01 21:00:03		Door		PIR			Living
2012-12-01 21:00:26		2012-12-01 21:00:29		Door		PIR			Bedroom
2012-12-01 21:07:53		2012-12-01 21:07:56		Door		PIR			Bedroom
2012-12-01 21:08:00		2012-12-01 21:08:03		Door		PIR			Living
2012-12-01 21:08:14		2012-12-01 21:08:17		Door		PIR			Living
2012-12-01 21:10:04		2012-12-01 21:10:08		Basin		PIR			Bathroom
2012-12-01 21:11:00		2012-12-01 21:11:02		Door		PIR			Kitchen
2012-12-01 21:12:33		2012-12-01 21:12:35		Door		PIR			Kitchen
2012-12-01 21:12:44		2012-12-01 21:12:47		Door		PIR			Living
2012-12-01 21:13:00		2012-12-01 21:13:01		Door		PIR			Living
2012-12-01 21:13:45		2012-12-01 21:13:48		Door		PIR			Bedroom
2012-12-01 21:13:53		2012-12-01 21:13:54		Door		PIR			Bedroom
2012-12-01 21:14:28		2012-12-01 21:14:29		Door		PIR			Kitchen
2012-12-01 21:15:37		2012-12-01 21:15:39		Door		PIR			Kitchen
2012-12-01 21:16:46		2012-12-01 21:16:50		Door		PIR			Living
2012-12-01 21:19:37		2012-12-01 21:19:41		Door		PIR			Living
2012-12-01 21:20:19		2012-12-01 21:20:21		Maindoor	Magnetic	Entrance
2012-12-02 01:25:53		2012-12-02 01:25:59		Maindoor	Magnetic	Entrance
2012-12-02 01:27:10		2012-12-02 01:27:16		Door		PIR			Kitchen
2012-12-02 01:28:17		2012-12-02 01:28:20		Door		PIR			Kitchen
2012-12-02 01:28:55		2012-12-02 01:28:58		Door		PIR			Bedroom
2012-12-02 01:30:22		2012-12-02 01:30:24		Door		PIR			Bedroom
2012-12-02 01:32:33		2012-12-02 01:33:50		Basin		PIR			Bathroom
2012-12-02 01:34:02		2012-12-02 01:34:05		Door		PIR			Bedroom
2012-12-02 01:36:42		2012-12-02 01:36:45		Door		PIR			Bedroom
2012-12-02 01:38:38		2012-12-02 01:39:23		Toilet		Flush		Bathroom
2012-12-02 01:39:30		2012-12-02 01:39:35		Door		PIR			Living
2012-12-02 01:41:02		2012-12-02 01:41:04		Door		PIR			Living
2012-12-02 01:41:09		2012-12-02 01:41:13		Door		PIR			Bedroom
2012-12-02 01:42:23		2012-12-02 09:19:32		Bed			Pressure	Bedroom
2012-12-02 09:20:12		2012-12-02 09:20:15		Door		PIR			Bedroom
2012-12-02 09:25:11		2012-12-02 09:26:07		Toilet		Flush		Bathroom
2012-12-02 09:25:22		2012-12-02 09:25:39		Door		PIR			Bedroom
2012-12-02 09:25:56		2012-12-02 10:15:26		Bed			Pressure	Bedroom
2012-12-02 10:16:06		2012-12-02 10:16:09		Door		PIR			Bedroom
2012-12-02 10:20:06		2012-12-02 10:21:26		Toilet		Flush		Bathroom
2012-12-02 10:22:38		2012-12-02 10:22:41		Door		PIR			Living
2012-12-02 10:24:25		2012-12-02 10:24:27		Door		PIR			Living
2012-12-02 10:24:30		2012-12-02 10:24:39		Door		PIR			Bedroom
2012-12-02 10:26:32		2012-12-02 10:26:36		Door		PIR			Bedroom
2012-12-02 10:26:48		2012-12-02 10:26:54		Door		PIR			Kitchen
2012-12-02 10:29:49		2012-12-02 10:30:04		Fridge		Magnetic	Kitchen
2012-12-02 10:33:28		2012-12-02 10:33:31		Door		PIR			Kitchen
2012-12-02 10:35:48		2012-12-02 10:35:51		Door		PIR			Bedroom
2012-12-02 10:35:53		2012-12-02 10:35:57		Door		PIR			Bedroom
2012-12-02 10:36:14		2012-12-02 10:36:16		Door		PIR			Kitchen
2012-12-02 10:49:42		2012-12-02 10:49:45		Door		PIR			Kitchen
2012-12-02 11:10:12		2012-12-02 11:10:41		Door		PIR			Kitchen
2012-12-02 11:22:15		2012-12-02 11:22:44		Door		PIR			Kitchen
2012-12-02 11:23:07		2012-12-02 11:23:10		Door		PIR			Living
2012-12-02 11:24:15		2012-12-02 11:24:17		Door		PIR			Living
2012-12-02 11:24:19		2012-12-02 11:24:22		Door		PIR			Bedroom
2012-12-02 11:30:42		2012-12-02 11:30:44		Door		PIR			Bedroom
2012-12-02 11:34:31		2012-12-02 11:35:52		Toilet		Flush		Bathroom
2012-12-02 11:35:58		2012-12-02 11:49:33		Basin		PIR			Bathroom
2012-12-02 11:50:00		2012-12-02 11:50:05		Door		PIR			Bedroom
2012-12-02 11:51:08		2012-12-02 11:51:12		Door		PIR			Bedroom
2012-12-02 11:53:47		2012-12-02 11:53:59		Basin		PIR			Bathroom
2012-12-02 11:54:34		2012-12-02 11:54:37		Door		PIR			Living
2012-12-02 11:55:15		2012-12-02 11:55:18		Door		PIR			Living
2012-12-02 11:55:47		2012-12-02 11:55:50		Door		PIR			Kitchen
2012-12-02 11:58:07		2012-12-02 11:58:09		Door		PIR			Kitchen
2012-12-02 12:02:05		2012-12-02 12:02:08		Door		PIR			Living
2012-12-02 12:03:46		2012-12-02 12:03:49		Door		PIR			Living
2012-12-02 12:04:15		2012-12-02 12:04:26		Door		PIR			Kitchen
2012-12-02 12:18:06		2012-12-02 12:18:09		Door		PIR			Kitchen
2012-12-02 12:23:47		2012-12-02 12:23:50		Door		PIR			Living
2012-12-02 12:24:22		2012-12-02 12:24:25		Door		PIR			Living
2012-12-02 12:24:34		2012-12-02 12:24:36		Door		PIR			Kitchen
2012-12-02 12:24:44		2012-12-02 12:24:49		Fridge		Magnetic	Kitchen
2012-12-02 12:56:00		2012-12-02 12:56:41		Door		PIR			Kitchen
2012-12-02 12:57:49		2012-12-02 12:57:52		Door		PIR			Living
2012-12-02 13:03:29		2012-12-02 13:03:32		Door		PIR			Living
2012-12-02 13:21:19		2012-12-02 13:21:21		Door		PIR			Kitchen
2012-12-02 13:34:02		2012-12-02 13:34:05		Door		PIR			Kitchen
2012-12-02 13:37:04		2012-12-02 13:37:16		Maindoor	Magnetic	Entrance
2012-12-02 13:59:35		2012-12-02 13:59:38		Maindoor	Magnetic	Entrance
2012-12-02 14:02:37		2012-12-02 14:02:42		Door		PIR			Kitchen
2012-12-02 14:23:12		2012-12-02 14:23:19		Door		PIR			Kitchen
2012-12-02 14:23:24		2012-12-02 14:23:28		Door		PIR			Living
2012-12-02 14:24:41		2012-12-02 14:24:43		Door		PIR			Living
2012-12-02 14:25:21		2012-12-02 14:25:23		Door		PIR			Kitchen
2012-12-02 14:38:11		2012-12-02 14:38:13		Door		PIR			Kitchen
2012-12-02 14:38:23		2012-12-02 14:38:26		Door		PIR			Living
2012-12-02 14:40:06		2012-12-02 14:40:09		Door		PIR			Living
2012-12-02 14:40:18		2012-12-02 14:40:22		Door		PIR			Kitchen
2012-12-02 14:44:46		2012-12-02 14:44:49		Door		PIR			Kitchen
2012-12-02 14:45:00		2012-12-02 14:45:03		Door		PIR			Living
2012-12-02 14:47:51		2012-12-02 14:47:54		Door		PIR			Living
2012-12-02 14:48:04		2012-12-02 14:48:07		Door		PIR			Kitchen
2012-12-02 14:51:08		2012-12-02 14:51:10		Door		PIR			Kitchen
2012-12-02 14:51:17		2012-12-02 14:51:21		Door		PIR			Living
2012-12-02 14:56:24		2012-12-02 14:56:27		Door		PIR			Living
2012-12-02 14:56:37		2012-12-02 14:56:43		Door		PIR			Kitchen
2012-12-02 14:56:52		2012-12-02 14:56:54		Door		PIR			Kitchen
2012-12-02 14:57:04		2012-12-02 14:57:07		Door		PIR			Living
2012-12-02 15:14:10		2012-12-02 15:14:14		Door		PIR			Living
2012-12-02 15:14:24		2012-12-02 15:14:26		Door		PIR			Kitchen
2012-12-02 15:16:10		2012-12-02 15:16:50		Fridge		Magnetic	Kitchen
2012-12-02 15:16:52		2012-12-02 15:16:54		Door		PIR			Kitchen
2012-12-02 15:17:19		2012-12-02 15:17:22		Door		PIR			Living
2012-12-02 15:27:56		2012-12-02 15:27:59		Door		PIR			Living
2012-12-02 15:28:18		2012-12-02 15:28:20		Door		PIR			Kitchen
2012-12-02 15:28:31		2012-12-02 15:28:33		Fridge		Magnetic	Kitchen
2012-12-02 15:33:06		2012-12-02 15:33:08		Door		PIR			Kitchen
2012-12-02 15:36:31		2012-12-02 15:36:35		Door		PIR			Living
2012-12-02 15:40:43		2012-12-02 15:40:46		Door		PIR			Living
2012-12-02 16:45:05		2012-12-02 16:45:07		Door		PIR			Kitchen
2012-12-02 16:57:17		2012-12-02 16:57:31		Fridge		Magnetic	Kitchen
2012-12-02 16:59:55		2012-12-02 16:59:59		Door		PIR			Kitchen
2012-12-02 17:00:33		2012-12-02 17:00:36		Door		PIR			Living
2012-12-02 17:07:03		2012-12-02 17:07:06		Door		PIR			Living
2012-12-02 17:07:17		2012-12-02 17:07:31		Door		PIR			Kitchen
2012-12-02 17:10:38		2012-12-02 17:10:40		Door		PIR			Kitchen
2012-12-02 17:10:54		2012-12-02 17:10:58		Door		PIR			Living
2012-12-02 17:11:43		2012-12-02 18:44:32		Seat		Pressure	Living
2012-12-02 18:45:07		2012-12-02 18:45:10		Door		PIR			Living
2012-12-02 18:46:49		2012-12-02 18:47:46		Toilet		Flush		Bathroom
2012-12-02 18:47:56		2012-12-02 18:47:59		Door		PIR			Living
2012-12-02 18:48:34		2012-12-02 18:48:37		Door		PIR			Living
2012-12-02 18:48:49		2012-12-02 18:48:51		Door		PIR			Kitchen
2012-12-02 18:49:48		2012-12-02 18:49:54		Door		PIR			Kitchen
2012-12-02 18:57:41		2012-12-02 18:57:44		Door		PIR			Kitchen
2012-12-02 19:06:52		2012-12-02 19:06:54		Door		PIR			Kitchen
2012-12-02 19:10:55		2012-12-02 19:11:54		Toilet		Flush		Bathroom
2012-12-02 19:11:37		2012-12-02 19:11:42		Door		PIR			Kitchen
2012-12-02 19:15:47		2012-12-02 19:15:49		Door		PIR			Kitchen
2012-12-02 19:16:04		2012-12-02 19:16:08		Door		PIR			Living
2012-12-02 19:17:01		2012-12-02 20:02:13		Seat		Pressure	Living
2012-12-02 20:03:28		2012-12-02 20:03:32		Door		PIR			Living
2012-12-02 20:04:29		2012-12-02 20:04:35		Door		PIR			Kitchen
2012-12-02 20:09:07		2012-12-02 20:09:10		Door		PIR			Kitchen
2012-12-02 20:09:26		2012-12-02 20:09:29		Door		PIR			Living
2012-12-02 20:21:43		2012-12-02 20:21:46		Door		PIR			Living
2012-12-02 20:28:42		2012-12-02 20:28:51		Door		PIR			Bedroom
2012-12-02 20:29:11		2012-12-02 20:29:15		Door		PIR			Bedroom
2012-12-02 20:29:33		2012-12-02 20:29:37		Basin		PIR			Bathroom
2012-12-02 20:39:12		2012-12-02 20:39:20		Door		PIR			Bedroom
2012-12-02 20:41:25		2012-12-02 20:41:34		Door		PIR			Bedroom
2012-12-02 20:41:44		2012-12-02 20:41:47		Door		PIR			Living
2012-12-02 21:18:10		2012-12-02 21:18:13		Door		PIR			Living
2012-12-02 21:18:28		2012-12-02 21:18:31		Door		PIR			Living
2012-12-02 21:19:12		2012-12-03 01:03:12		Seat		Pressure	Living
